document_id,query_id,question_type,parser,embedding_model,chunker_algorithm,chunk_size,overlap,n_chunks,latency_ms,evidence_recall@1,hit@1,full@1,evidence_recall@3,hit@3,full@3,evidence_recall@5,hit@5,full@5,evidence_recall@10,hit@10,full@10,mrr,ndcg@5,ndcg@10,evidence_coverage,n_matched@10,doc_query_key
D1,D1-Q165,exact_fact,context_aware,BGE-base,chunk_recursive,512,32,632,10.640144348144531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q165
D1,D1-Q166,negation,context_aware,BGE-base,chunk_recursive,512,32,632,10.677576065063477,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D1::D1-Q166
D1,D1-Q167,numerical,context_aware,BGE-base,chunk_recursive,512,32,632,10.778665542602539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q167
D1,D1-Q168,procedural,context_aware,BGE-base,chunk_recursive,512,32,632,10.538816452026367,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q168
D1,D1-Q169,exact_fact,context_aware,BGE-base,chunk_recursive,512,32,632,11.152505874633789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q169
D1,D1-Q170,temporal,context_aware,BGE-base,chunk_recursive,512,32,632,11.422157287597656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q170
D1,D1-Q171,temporal,context_aware,BGE-base,chunk_recursive,512,32,632,10.715723037719727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q171
D1,D1-Q172,exact_fact,context_aware,BGE-base,chunk_recursive,512,32,632,10.736703872680664,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,1,D1::D1-Q172
D1,D1-Q173,procedural,context_aware,BGE-base,chunk_recursive,512,32,632,11.300325393676758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,D1::D1-Q173
D1,D1-Q174,conditional_exception,context_aware,BGE-base,chunk_recursive,512,32,632,10.843515396118164,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D1::D1-Q174
D1,D1-Q175,negation,context_aware,BGE-base,chunk_recursive,512,32,632,11.037588119506836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q175
D1,D1-Q176,procedural,context_aware,BGE-base,chunk_recursive,512,32,632,11.015176773071289,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D1::D1-Q176
D1,D1-Q177,exact_fact,context_aware,BGE-base,chunk_recursive,512,32,632,12.128114700317383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,1.0,1,D1::D1-Q177
D1,D1-Q178,negation,context_aware,BGE-base,chunk_recursive,512,32,632,11.111736297607422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q178
D1,D1-Q179,exact_fact,context_aware,BGE-base,chunk_recursive,512,32,632,10.645389556884766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q179
D1,D1-Q180,exact_fact,context_aware,BGE-base,chunk_recursive,512,32,632,10.809898376464844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q180
D1,D1-Q181,procedural,context_aware,BGE-base,chunk_recursive,512,32,632,10.849714279174805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q181
D1,D1-Q182,conditional_exception,context_aware,BGE-base,chunk_recursive,512,32,632,10.813236236572266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q182
D1,D1-Q183,conditional_exception,context_aware,BGE-base,chunk_recursive,512,32,632,10.638236999511719,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q183
D1,D1-Q184,numerical,context_aware,BGE-base,chunk_recursive,512,32,632,10.801076889038086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q184
D1,D1-Q185,procedural,context_aware,BGE-base,chunk_recursive,512,32,632,10.612964630126953,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q185
D1,D1-Q186,conditional_exception,context_aware,BGE-base,chunk_recursive,512,32,632,10.314702987670898,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q186
D1,D1-Q187,numerical,context_aware,BGE-base,chunk_recursive,512,32,632,10.500192642211914,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q187
D1,D1-Q188,numerical,context_aware,BGE-base,chunk_recursive,512,32,632,11.18326187133789,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D1::D1-Q188
D1,D1-Q189,exact_fact,context_aware,BGE-base,chunk_recursive,512,32,632,13.955831527709961,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q189
D1,D1-Q190,conditional_exception,context_aware,BGE-base,chunk_recursive,512,32,632,10.770082473754883,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q190
D1,D1-Q191,conditional_exception,context_aware,BGE-base,chunk_recursive,512,32,632,10.535478591918945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q191
D1,D1-Q192,list_membership,context_aware,BGE-base,chunk_recursive,512,32,632,10.986804962158203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q192
D1,D1-Q193,procedural,context_aware,BGE-base,chunk_recursive,512,32,632,13.167858123779297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q193
D1,D1-Q194,procedural,context_aware,BGE-base,chunk_recursive,512,32,632,10.750532150268555,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,1,D1::D1-Q194
D1,D1-Q195,conditional_exception,context_aware,BGE-base,chunk_recursive,512,32,632,10.840415954589844,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,1,D1::D1-Q195
D1,D1-Q196,exact_fact,context_aware,BGE-base,chunk_recursive,512,32,632,10.81395149230957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q196
D1,D1-Q197,procedural,context_aware,BGE-base,chunk_recursive,512,32,632,10.48421859741211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q197
D1,D1-Q198,conditional_exception,context_aware,BGE-base,chunk_recursive,512,32,632,11.046648025512695,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q198
D1,D1-Q199,conditional_exception,context_aware,BGE-base,chunk_recursive,512,32,632,11.197090148925781,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q199
D1,D1-Q200,numerical,context_aware,BGE-base,chunk_recursive,512,32,632,11.298179626464844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q200
D1,D1-Q001,exact_fact,context_aware,BGE-base,chunk_recursive,512,64,632,12.354850769042969,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D1::D1-Q001
D1,D1-Q002,temporal,context_aware,BGE-base,chunk_recursive,512,64,632,11.23952865600586,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D1::D1-Q002
D1,D1-Q003,list_membership,context_aware,BGE-base,chunk_recursive,512,64,632,10.748863220214844,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.606751848269771,1.0426720080650584,1.0,11,D1::D1-Q003
D1,D1-Q004,exact_fact,context_aware,BGE-base,chunk_recursive,512,64,632,10.76364517211914,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q004
D1,D1-Q005,exact_fact,context_aware,BGE-base,chunk_recursive,512,64,632,10.848760604858398,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q005
D1,D1-Q006,exact_fact,context_aware,BGE-base,chunk_recursive,512,64,632,10.736942291259766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.16666666666666666,0.0,0.3562071871080222,1.0,1,D1::D1-Q006
D1,D1-Q007,paraphrase,context_aware,BGE-base,chunk_recursive,512,64,632,10.548591613769531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1111111111111111,0.0,0.3010299956639812,1.0,1,D1::D1-Q007
D1,D1-Q008,exact_fact,context_aware,BGE-base,chunk_recursive,512,64,632,11.2152099609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,D1::D1-Q008
D1,D1-Q009,list_membership,context_aware,BGE-base,chunk_recursive,512,64,632,10.457277297973633,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.38685280723454163,1.0,1,D1::D1-Q009
D1,D1-Q010,exact_fact,context_aware,BGE-base,chunk_recursive,512,64,632,10.54072380065918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,D1::D1-Q010
D1,D1-Q011,exact_fact,context_aware,BGE-base,chunk_recursive,512,64,632,10.727167129516602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,D1::D1-Q011
D1,D1-Q012,exact_fact,context_aware,BGE-base,chunk_recursive,512,64,632,10.742425918579102,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,1,D1::D1-Q012
D1,D1-Q013,list_membership,context_aware,BGE-base,chunk_recursive,512,64,632,10.594606399536133,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.46927872602275644,0.46927872602275644,0.6666666666666666,2,D1::D1-Q013
D1,D1-Q014,exact_fact,context_aware,BGE-base,chunk_recursive,512,64,632,13.226985931396484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q014
D1,D1-Q015,exact_fact,context_aware,BGE-base,chunk_recursive,512,64,632,10.858535766601562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q015
D1,D1-Q016,list_membership,context_aware,BGE-base,chunk_recursive,512,64,632,10.930538177490234,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,0.5,0.49818925746641285,0.6462302129493456,1.0,3,D1::D1-Q016
D1,D1-Q017,exact_fact,context_aware,BGE-base,chunk_recursive,512,64,632,10.76817512512207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q017
D1,D1-Q018,exact_fact,context_aware,BGE-base,chunk_recursive,512,64,632,10.485410690307617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q018
D1,D1-Q019,conditional_exception,context_aware,BGE-base,chunk_recursive,512,64,632,10.628938674926758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q019
D1,D1-Q020,procedural,context_aware,BGE-base,chunk_recursive,512,64,632,10.820150375366211,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D1::D1-Q020
D1,D1-Q021,conditional_exception,context_aware,BGE-base,chunk_recursive,512,64,632,10.608196258544922,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q021
D1,D1-Q022,numerical,context_aware,BGE-base,chunk_recursive,512,64,632,10.964155197143555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q022
D1,D1-Q023,negation,context_aware,BGE-base,chunk_recursive,512,64,632,10.440587997436523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q023
D1,D1-Q024,conditional_exception,context_aware,BGE-base,chunk_recursive,512,64,632,10.725736618041992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q024
D1,D1-Q025,negation,context_aware,BGE-base,chunk_recursive,512,64,632,10.843276977539062,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q025
D1,D1-Q026,paraphrase,context_aware,BGE-base,chunk_recursive,512,64,632,10.385513305664062,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q026
D1,D1-Q027,exact_fact,context_aware,BGE-base,chunk_recursive,512,64,632,10.593414306640625,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D1::D1-Q027
D1,D1-Q028,conditional_exception,context_aware,BGE-base,chunk_recursive,512,64,632,10.95438003540039,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q028
D1,D1-Q029,exact_fact,context_aware,BGE-base,chunk_recursive,512,64,632,10.545492172241211,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D1::D1-Q029
D1,D1-Q030,exact_fact,context_aware,BGE-base,chunk_recursive,512,64,632,10.576725006103516,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q030
D1,D1-Q031,negation,context_aware,BGE-base,chunk_recursive,512,64,632,10.921955108642578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q031
D1,D1-Q032,temporal,context_aware,BGE-base,chunk_recursive,512,64,632,10.662555694580078,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q032
D1,D1-Q033,exact_fact,context_aware,BGE-base,chunk_recursive,512,64,632,10.912656784057617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q033
D1,D1-Q034,negation,context_aware,BGE-base,chunk_recursive,512,64,632,10.747909545898438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q034
D1,D1-Q035,numerical,context_aware,BGE-base,chunk_recursive,512,64,632,10.834217071533203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q035
D1,D1-Q036,conditional_exception,context_aware,BGE-base,chunk_recursive,512,64,632,10.815620422363281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q036
D1,D1-Q037,conditional_exception,context_aware,BGE-base,chunk_recursive,512,64,632,11.013984680175781,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q037
D1,D1-Q038,negation,context_aware,BGE-base,chunk_recursive,512,64,632,10.682821273803711,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D1::D1-Q038
D1,D1-Q039,exact_fact,context_aware,BGE-base,chunk_recursive,512,64,632,10.831594467163086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1111111111111111,0.0,0.3010299956639812,1.0,1,D1::D1-Q039
D1,D1-Q040,exact_fact,context_aware,BGE-base,chunk_recursive,512,64,632,10.684490203857422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q040
D1,D1-Q041,negation,context_aware,BGE-base,chunk_recursive,512,64,632,10.763883590698242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q041
D1,D1-Q042,exact_fact,context_aware,BGE-base,chunk_recursive,512,64,632,11.34347915649414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q042
D1,D1-Q043,list_membership,context_aware,BGE-base,chunk_recursive,512,64,632,10.922670364379883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,D1::D1-Q043
D1,D1-Q044,exact_fact,context_aware,BGE-base,chunk_recursive,512,64,632,10.674238204956055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q044
D1,D1-Q045,exact_fact,context_aware,BGE-base,chunk_recursive,512,64,632,10.725021362304688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q045
D1,D1-Q046,procedural,context_aware,BGE-base,chunk_recursive,512,64,632,10.768413543701172,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q046
D1,D1-Q047,numerical,context_aware,BGE-base,chunk_recursive,512,64,632,10.703563690185547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q047
D1,D1-Q048,negation,context_aware,BGE-base,chunk_recursive,512,64,632,10.737180709838867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q048
D1,D1-Q049,procedural,context_aware,BGE-base,chunk_recursive,512,64,632,10.999679565429688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q049
D1,D1-Q050,procedural,context_aware,BGE-base,chunk_recursive,512,64,632,10.798931121826172,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q050
D1,D1-Q051,list_membership,context_aware,BGE-base,chunk_recursive,512,64,632,10.921955108642578,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,1.0,0.46927872602275644,0.46927872602275644,0.3333333333333333,1,D1::D1-Q051
D1,D1-Q052,negation,context_aware,BGE-base,chunk_recursive,512,64,632,10.865211486816406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q052
D1,D1-Q053,numerical,context_aware,BGE-base,chunk_recursive,512,64,632,17.00282096862793,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q053
D1,D1-Q054,exact_fact,context_aware,BGE-base,chunk_recursive,512,64,632,20.1570987701416,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q054
D1,D1-Q055,conditional_exception,context_aware,BGE-base,chunk_recursive,512,64,632,11.208772659301758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q055
D1,D1-Q056,procedural,context_aware,BGE-base,chunk_recursive,512,64,632,11.362552642822266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q056
D1,D1-Q057,exact_fact,context_aware,BGE-base,chunk_recursive,512,64,632,11.281728744506836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q057
D1,D1-Q058,negation,context_aware,BGE-base,chunk_recursive,512,64,632,10.85209846496582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q058
D1,D1-Q059,procedural,context_aware,BGE-base,chunk_recursive,512,64,632,10.902881622314453,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D1::D1-Q059
D1,D1-Q060,negation,context_aware,BGE-base,chunk_recursive,512,64,632,11.063575744628906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q060
D1,D1-Q061,procedural,context_aware,BGE-base,chunk_recursive,512,64,632,10.689020156860352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q061
D1,D1-Q062,numerical,context_aware,BGE-base,chunk_recursive,512,64,632,10.843753814697266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q062
D1,D1-Q063,numerical,context_aware,BGE-base,chunk_recursive,512,64,632,11.438131332397461,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q063
D1,D1-Q064,numerical,context_aware,BGE-base,chunk_recursive,512,64,632,10.978937149047852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q064
D1,D1-Q065,numerical,context_aware,BGE-base,chunk_recursive,512,64,632,10.749340057373047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q065
D1,D1-Q066,list_membership,context_aware,BGE-base,chunk_recursive,512,64,632,10.80322265625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q066
D1,D1-Q067,numerical,context_aware,BGE-base,chunk_recursive,512,64,632,10.894298553466797,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q067
D1,D1-Q068,numerical,context_aware,BGE-base,chunk_recursive,512,64,632,10.866880416870117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q068
D1,D1-Q069,numerical,context_aware,BGE-base,chunk_recursive,512,64,632,10.677099227905273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q069
D1,D1-Q070,numerical,context_aware,BGE-base,chunk_recursive,512,64,632,10.432958602905273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q070
D1,D1-Q071,numerical,context_aware,BGE-base,chunk_recursive,512,64,632,10.63847541809082,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q071
D1,D1-Q072,numerical,context_aware,BGE-base,chunk_recursive,512,64,632,10.771751403808594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q072
D1,D1-Q073,numerical,context_aware,BGE-base,chunk_recursive,512,64,632,10.507822036743164,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D1::D1-Q073
