document_id,query_id,question_type,parser,chunker,dimension,n_chunks,vector_bytes,passage_encode_s,latency_ms,evidence_recall@1,hit@1,full@1,evidence_recall@3,hit@3,full@3,evidence_recall@5,hit@5,full@5,evidence_recall@10,hit@10,full@10,mrr,ndcg@5,ndcg@10,evidence_coverage,n_matched@10,doc_query_key,recall_10
D1,D1-Q081,numerical,normal,advanced,768,175,537600,4.662495374679565,14.116525650024414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q081,1.0
D1,D1-Q082,procedural,normal,advanced,768,175,537600,4.662495374679565,13.90385627746582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q082,1.0
D1,D1-Q083,numerical,normal,advanced,768,175,537600,4.662495374679565,14.095067977905273,0.0,0.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,0.5,0.38685280723454163,0.6052602440527057,1.0,2,D1::D1-Q083,1.0
D1,D1-Q084,exact_fact,normal,advanced,768,175,537600,4.662495374679565,13.933181762695312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q084,1.0
D1,D1-Q085,numerical,normal,advanced,768,175,537600,4.662495374679565,14.455795288085938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q085,1.0
D1,D1-Q086,negation,normal,advanced,768,175,537600,4.662495374679565,14.082670211791992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q086,1.0
D1,D1-Q087,numerical,normal,advanced,768,175,537600,4.662495374679565,15.240907669067383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q087,1.0
D1,D1-Q088,numerical,normal,advanced,768,175,537600,4.662495374679565,15.033483505249023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q088,1.0
D1,D1-Q089,numerical,normal,advanced,768,175,537600,4.662495374679565,25.890111923217773,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,1.0,1,D1::D1-Q089,1.0
D1,D1-Q090,numerical,normal,advanced,768,175,537600,4.662495374679565,25.66218376159668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q090,1.0
D1,D1-Q091,numerical,normal,advanced,768,175,537600,4.662495374679565,19.879579544067383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q091,1.0
D1,D1-Q092,procedural,normal,advanced,768,175,537600,4.662495374679565,14.531373977661133,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D1::D1-Q092,1.0
D1,D1-Q093,numerical,normal,advanced,768,175,537600,4.662495374679565,19.05679702758789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q093,1.0
D1,D1-Q094,exact_fact,normal,advanced,768,175,537600,4.662495374679565,17.009258270263672,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,1.0,1,D1::D1-Q094,1.0
D1,D1-Q095,exact_fact,normal,advanced,768,175,537600,4.662495374679565,14.493465423583984,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D1::D1-Q095,1.0
D1,D1-Q096,negation,normal,advanced,768,175,537600,4.662495374679565,14.661073684692383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q096,1.0
D1,D1-Q097,exact_fact,normal,advanced,768,175,537600,4.662495374679565,14.50967788696289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q097,1.0
D1,D1-Q098,numerical,normal,advanced,768,175,537600,4.662495374679565,14.301300048828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q098,1.0
D1,D1-Q099,numerical,normal,advanced,768,175,537600,4.662495374679565,14.118671417236328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q099,1.0
D1,D1-Q100,exact_fact,normal,advanced,768,175,537600,4.662495374679565,14.770746231079102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q100,1.0
D1,D1-Q101,numerical,normal,advanced,768,175,537600,4.662495374679565,14.806270599365234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q101,1.0
D1,D1-Q102,negation,normal,advanced,768,175,537600,4.662495374679565,14.874935150146484,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,1,D1::D1-Q102,1.0
D1,D1-Q103,numerical,normal,advanced,768,175,537600,4.662495374679565,16.520261764526367,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q103,1.0
D1,D1-Q104,negation,normal,advanced,768,175,537600,4.662495374679565,14.42718505859375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q104,1.0
D1,D1-Q105,numerical,normal,advanced,768,175,537600,4.662495374679565,14.467954635620117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q105,1.0
D1,D1-Q106,numerical,normal,advanced,768,175,537600,4.662495374679565,14.838695526123047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q106,1.0
D1,D1-Q107,numerical,normal,advanced,768,175,537600,4.662495374679565,14.576435089111328,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D1::D1-Q107,1.0
D1,D1-Q108,numerical,normal,advanced,768,175,537600,4.662495374679565,14.713764190673828,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D1::D1-Q108,1.0
D1,D1-Q109,numerical,normal,advanced,768,175,537600,4.662495374679565,14.425277709960938,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D1::D1-Q109,1.0
D1,D1-Q110,exact_fact,normal,advanced,768,175,537600,4.662495374679565,15.135526657104492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q110,1.0
D1,D1-Q111,exact_fact,normal,advanced,768,175,537600,4.662495374679565,15.061378479003906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q111,1.0
D1,D1-Q112,numerical,normal,advanced,768,175,537600,4.662495374679565,14.649152755737305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q112,1.0
D1,D1-Q113,numerical,normal,advanced,768,175,537600,4.662495374679565,14.088869094848633,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q113,1.0
D1,D1-Q114,numerical,normal,advanced,768,175,537600,4.662495374679565,14.171838760375977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q114,1.0
D1,D1-Q115,negation,normal,advanced,768,175,537600,4.662495374679565,15.531778335571289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q115,1.0
D1,D1-Q116,list_membership,normal,advanced,768,175,537600,4.662495374679565,19.237995147705078,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4078361780682693,1.4078361780682693,1.0,3,D1::D1-Q116,1.0
D1,D1-Q117,numerical,normal,advanced,768,175,537600,4.662495374679565,15.604019165039062,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q117,1.0
D1,D1-Q118,negation,normal,advanced,768,175,537600,4.662495374679565,14.419317245483398,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q118,1.0
D1,D1-Q119,exact_fact,normal,advanced,768,175,537600,4.662495374679565,14.613866806030273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q119,1.0
D1,D1-Q120,numerical,normal,advanced,768,175,537600,4.662495374679565,14.256715774536133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2262943855309167,1.2262943855309167,1.0,2,D1::D1-Q120,1.0
D1,D1-Q121,numerical,normal,advanced,768,175,537600,4.662495374679565,14.518499374389648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q121,1.0
D1,D1-Q122,numerical,normal,advanced,768,175,537600,4.662495374679565,15.213727951049805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q122,1.0
D1,D1-Q123,procedural,normal,advanced,768,175,537600,4.662495374679565,15.326261520385742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q123,1.0
D1,D1-Q124,exact_fact,normal,advanced,768,175,537600,4.662495374679565,14.216423034667969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q124,1.0
D1,D1-Q125,exact_fact,normal,advanced,768,175,537600,4.662495374679565,14.236688613891602,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q125,1.0
D1,D1-Q126,negation,normal,advanced,768,175,537600,4.662495374679565,14.18614387512207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q126,1.0
D1,D1-Q127,numerical,normal,advanced,768,175,537600,4.662495374679565,14.199495315551758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q127,1.0
D1,D1-Q128,numerical,normal,advanced,768,175,537600,4.662495374679565,14.258861541748047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q128,1.0
D1,D1-Q129,exact_fact,normal,advanced,768,175,537600,4.662495374679565,14.272451400756836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q129,1.0
D1,D1-Q130,numerical,normal,advanced,768,175,537600,4.662495374679565,14.627933502197266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q130,1.0
D1,D1-Q131,negation,normal,advanced,768,175,537600,4.662495374679565,14.483451843261719,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q131,1.0
D1,D1-Q132,negation,normal,advanced,768,175,537600,4.662495374679565,16.962289810180664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q132,1.0
D1,D1-Q133,procedural,normal,advanced,768,175,537600,4.662495374679565,15.942573547363281,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.234639363011378,1.234639363011378,1.0,3,D1::D1-Q133,1.0
D1,D1-Q134,exact_fact,normal,advanced,768,175,537600,4.662495374679565,14.480829238891602,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q134,1.0
D1,D1-Q135,conditional_exception,normal,advanced,768,175,537600,4.662495374679565,15.255928039550781,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q135,1.0
D1,D1-Q136,exact_fact,normal,advanced,768,175,537600,4.662495374679565,15.228986740112305,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,1,D1::D1-Q136,1.0
D1,D1-Q137,table_lookup,normal,advanced,768,175,537600,4.662495374679565,16.741037368774414,0.6666666666666666,1.0,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,1.0,0.0,1.0,1.3566408210944645,1.2104096539952538,0.6666666666666666,4,D1::D1-Q137,0.6666666666666666
D1,D1-Q138,table_context,normal,advanced,768,175,537600,4.662495374679565,14.927148818969727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.6063220395016428,0.6063220395016428,1.0,3,D1::D1-Q138,1.0
D1,D1-Q139,heading_context,normal,advanced,768,175,537600,4.662495374679565,14.48369026184082,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.38685280723454163,1.0,1,D1::D1-Q139,1.0
D1,D1-Q140,exact_fact,normal,advanced,768,175,537600,4.662495374679565,15.043973922729492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q140,1.0
D1,D1-Q141,exact_fact,normal,advanced,768,175,537600,4.662495374679565,15.581846237182617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,D1::D1-Q141,0.0
D1,D1-Q142,exact_fact,normal,advanced,768,175,537600,4.662495374679565,15.60831069946289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q142,1.0
D1,D1-Q143,exact_fact,normal,advanced,768,175,537600,4.662495374679565,14.57524299621582,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D1::D1-Q143,1.0
D1,D1-Q144,exact_fact,normal,advanced,768,175,537600,4.662495374679565,15.792369842529297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q144,1.0
D1,D1-Q145,exact_fact,normal,advanced,768,175,537600,4.662495374679565,15.133380889892578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,D1::D1-Q145,0.0
D1,D1-Q146,exact_fact,normal,advanced,768,175,537600,4.662495374679565,15.164613723754883,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D1::D1-Q146,1.0
D1,D1-Q147,exact_fact,normal,advanced,768,175,537600,4.662495374679565,16.086339950561523,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,1,D1::D1-Q147,1.0
D1,D1-Q148,exact_fact,normal,advanced,768,175,537600,4.662495374679565,15.156269073486328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q148,1.0
D1,D1-Q149,exact_fact,normal,advanced,768,175,537600,4.662495374679565,18.97740364074707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q149,1.0
D1,D1-Q150,numerical,normal,advanced,768,175,537600,4.662495374679565,26.017189025878906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q150,1.0
D1,D1-Q151,numerical,normal,advanced,768,175,537600,4.662495374679565,14.768600463867188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2262943855309167,1.2262943855309167,1.0,2,D1::D1-Q151,1.0
D1,D1-Q152,numerical,normal,advanced,768,175,537600,4.662495374679565,14.793872833251953,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q152,1.0
D1,D1-Q153,numerical,normal,advanced,768,175,537600,4.662495374679565,14.660120010375977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q153,1.0
D1,D1-Q154,numerical,normal,advanced,768,175,537600,4.662495374679565,14.923810958862305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q154,1.0
D1,D1-Q155,numerical,normal,advanced,768,175,537600,4.662495374679565,14.500617980957031,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,1,D1::D1-Q155,1.0
D1,D1-Q156,numerical,normal,advanced,768,175,537600,4.662495374679565,15.63715934753418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q156,1.0
D1,D1-Q157,numerical,normal,advanced,768,175,537600,4.662495374679565,14.749765396118164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q157,1.0
D1,D1-Q158,numerical,normal,advanced,768,175,537600,4.662495374679565,14.495849609375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q158,1.0
D1,D1-Q159,procedural,normal,advanced,768,175,537600,4.662495374679565,14.23192024230957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q159,1.0
D1,D1-Q160,exact_fact,normal,advanced,768,175,537600,4.662495374679565,14.286279678344727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q160,1.0
D1,D1-Q161,numerical,normal,advanced,768,175,537600,4.662495374679565,16.152381896972656,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,1,D1::D1-Q161,1.0
D1,D1-Q162,procedural,normal,advanced,768,175,537600,4.662495374679565,13.88692855834961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,D1::D1-Q162,0.0
D1,D1-Q163,exact_fact,normal,advanced,768,175,537600,4.662495374679565,14.961719512939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,D1::D1-Q163,0.0
D1,D1-Q164,procedural,normal,advanced,768,175,537600,4.662495374679565,14.545440673828125,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D1::D1-Q164,1.0
D1,D1-Q165,exact_fact,normal,advanced,768,175,537600,4.662495374679565,13.956785202026367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.16666666666666666,0.0,0.3562071871080222,1.0,1,D1::D1-Q165,1.0
D1,D1-Q166,negation,normal,advanced,768,175,537600,4.662495374679565,14.336585998535156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q166,1.0
D1,D1-Q167,numerical,normal,advanced,768,175,537600,4.662495374679565,15.051126480102539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q167,1.0
D1,D1-Q168,procedural,normal,advanced,768,175,537600,4.662495374679565,14.494657516479492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q168,1.0
D1,D1-Q169,exact_fact,normal,advanced,768,175,537600,4.662495374679565,15.379905700683594,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D1::D1-Q169,1.0
D1,D1-Q170,temporal,normal,advanced,768,175,537600,4.662495374679565,14.587640762329102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q170,1.0
D1,D1-Q171,temporal,normal,advanced,768,175,537600,4.662495374679565,15.61427116394043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q171,1.0
D1,D1-Q172,exact_fact,normal,advanced,768,175,537600,4.662495374679565,14.282464981079102,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D1::D1-Q172,1.0
D1,D1-Q173,procedural,normal,advanced,768,175,537600,4.662495374679565,15.51365852355957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q173,1.0
D1,D1-Q174,conditional_exception,normal,advanced,768,175,537600,4.662495374679565,14.710426330566406,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D1::D1-Q174,1.0
D1,D1-Q175,negation,normal,advanced,768,175,537600,4.662495374679565,14.762163162231445,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,1,D1::D1-Q175,1.0
D1,D1-Q176,procedural,normal,advanced,768,175,537600,4.662495374679565,14.482259750366211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.16666666666666666,0.0,0.3562071871080222,1.0,1,D1::D1-Q176,1.0
D1,D1-Q177,exact_fact,normal,advanced,768,175,537600,4.662495374679565,15.893697738647461,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q177,1.0
D1,D1-Q178,negation,normal,advanced,768,175,537600,4.662495374679565,15.718221664428711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,1.0,1,D1::D1-Q178,1.0
D1,D1-Q179,exact_fact,normal,advanced,768,175,537600,4.662495374679565,15.032529830932617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q179,1.0
D1,D1-Q180,exact_fact,normal,advanced,768,175,537600,4.662495374679565,15.514850616455078,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q180,1.0
D1,D1-Q181,procedural,normal,advanced,768,175,537600,4.662495374679565,14.663457870483398,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q181,1.0
D1,D1-Q182,conditional_exception,normal,advanced,768,175,537600,4.662495374679565,15.107154846191406,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,1,D1::D1-Q182,1.0
D1,D1-Q183,conditional_exception,normal,advanced,768,175,537600,4.662495374679565,14.774560928344727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q183,1.0
D1,D1-Q184,numerical,normal,advanced,768,175,537600,4.662495374679565,15.642642974853516,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q184,1.0
D1,D1-Q185,procedural,normal,advanced,768,175,537600,4.662495374679565,14.217853546142578,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D1::D1-Q185,1.0
D1,D1-Q186,conditional_exception,normal,advanced,768,175,537600,4.662495374679565,14.479637145996094,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D1::D1-Q186,1.0
D1,D1-Q187,numerical,normal,advanced,768,175,537600,4.662495374679565,15.186786651611328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D1::D1-Q187,1.0
D1,D1-Q188,numerical,normal,advanced,768,175,537600,4.662495374679565,13.938188552856445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,1.0,1,D1::D1-Q188,1.0
